0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apright_globaluway_2014re,apright_globaluway_140602.swf.html,Right3^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apmainbig_osan_2014re,apmainbig_osan1_140819.swf.html,mainbig^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apskinB_hanzhong_2014re,apskinB_hanzhong_140507,skin_B^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apsky_kimchun_2014re,apsky_kimchun_140321.swf.html,sky_A^winnt^msie^Other
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apmainbig_osan_2014re,apmainbig_osan1_140819.swf.html,mainbig^winnt^safari^safari3
0^1410486066^b6d13d0552c0fa60^116.39.249.202^apply.uway.com/2014main^OasDefault/apcontents_mjc_2014re,apcontents_mjc_140321,contents_C^winnt^mozilla^mozilla1
0^1410486066^0e23a17e54124f30^14.35.161.126^apply.uway.com/2014main^OasDefault/apbox_kwcollege_2014re,apbox_kwcollege_140627.swf.html,box_D^winxp^msie^explorer6
0^1410486066^0e3637315410e5c0^14.54.55.49^apply.uway.com/2014main^OasDefault/apsky_knu_2014re,apsky_knu_140911.swf.html,sky_H^winnt^msie^explorer7
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apsky_bcu_2014re,apsky_bcu_140902.swf.html,sky_E^winnt^msie^Other
0^1410486066^b450b97154117840^180.80.185.113^apply.uway.com/2014main^OasDefault/apright_globaluway_2014re,apright_globaluway_140602.swf.html,Right3^winnt^msie^Other
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apskinA_pcu_2014re,apskinA_pcu_140805,skin_A^winnt^safari^safari3
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apright_globaluway_2014re,apright_globaluway_140602.swf.html,Right3^winnt^msie^explorer7
0^1410486066^b6d13d0552c0fa60^116.39.249.202^apply.uway.com/2014main^OasDefault/apcontents_yeojoo_2014re,apcontents_yeojoo_140911,maintop_D^winnt^mozilla^mozilla1
0^1410486066^d2b4c88354124f20^210.180.200.131^apply.uway.com/2014main^OasDefault/apleft_anyang_2014re,apleft_anyang_140321,Left2^winnt^msie^Other
0^1410486066^756fb08a54124f20^117.111.176.138^apply.uway.com/2014main^OasDefault/apskyH_seoyeong_2014re,apskyH_seoyeong_140829.swf.html,sky_H^winnt^msie^Other
0^1410486066^0e23210153b1f1c0^14.35.33.1^apply.uway.com/2014main^OasDefault/apbox_airtec_2014re,apbox_airtec_140321.swf.html,box_G^winnt^msie^mozilla1
0^1410486066^d2b4c88354124f20^210.180.200.131^apply.uway.com/2014main^OasDefault/apcontents_mjc_2014re,apcontents_mjc_140321,contents_C^winnt^msie^Other
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apsky_sac_2014re,apsky_sac_140630.swf.html,sky_A^winnt^safari^safari3
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apskinB_shu_2014re,apskinB_shu_140801,skin_B^winnt^msie^explorer7
0^1410486066^d2b4c88354124f20^210.180.200.131^apply.uway.com/2014main^OasDefault/apcontents_hyejeon_2014re,apcontents_hyejeon_140321,maintop_A^winnt^msie^Other
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apsky_yeojoo_2014re,apsky_yeojoo_140321.swf.html,sky_C^winnt^safari^safari3
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apsky_kimchun_2014re,apsky_kimchun_140321.swf.html,sky_A^winnt^msie^explorer7
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apsky_seoil_2014re,apsky_seoil_140818.swf.html,sky_D^winnt^msie^explorer7
0^1410486066^70de0e4b540f9470^112.222.14.75^apply.uway.com/2014main^OasDefault/apleft_inha_2014re,apleft_inha_140321,Left3^winnt^mozilla^mozilla1
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apsky_kmu_2014re,apsky_kmu_140514.swf.html,sky_G^winnt^safari^safari3
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apsky_seonam_2014re,apsky_seonam_140723.swf.html,sky_I^winnt^safari^safari3
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apsky_mokpo_2014re,apsky_mokpo_140827.swf.html,sky_G^winnt^msie^explorer7
0^1410486066^70de0e4b540f9470^112.222.14.75^apply.uway.com/2014main^OasDefault/apcontents_koreait_2014re,apcontents_koreait_140321,maintop_C^winnt^mozilla^mozilla1
n^1410486066^3b1b62b354124f30^59.27.98.179^apply.uway.com/2014main^OasDefault/apmainbox_gtec_2014re,apmainbox_gtec_140327.swf.html,mainbox^winnt^msie^explorer7
0^1410486066^b450b97154117840^180.80.185.113^apply.uway.com/2014main^OasDefault/apskinB_hanzhong_2014re,apskinB_hanzhong_140507,skin_B^winnt^msie^Other
n^1410486066^3b1b62b354124f30^59.27.98.179^apply.uway.com/2014main^OasDefault/apbox_chungkang_2014re,apbox_chungkang_140324.swf.html,box_E^winnt^msie^explorer7
0^1410486066^7acb7a0254113700^122.203.122.2^apply.uway.com/2014main^OasDefault/apcontents_seoularts_2014re,apcontents_seoularts_140321,contents_D^winnt^msie^explorer7
0^1410486066^0e3637f1540fa4d0^14.54.55.241^apply.uway.com/2014main^OasDefault/apbox_kwcollege_2014re,apbox_kwcollege_140627.swf.html,box_D^winnt^mozilla^mozilla1
0^1410486066^0e32bd1954124ea0^14.50.189.25^www.uway.com/memb^OasDefault/ulogin_djsjcj_2013,ulogin_djsjcj_140709.swf.html,login^winnt^msie^explorer7
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apsky_kijeon_2014re,apsky_kijeon_140829.swf.html,Left^winnt^msie^explorer7
0^1410486066^79be0d0a54117bc0^121.190.13.10^apply.uway.com/2014main^OasDefault/apleft_kookmin_2014re,apleft_kookmin_140415,Left3^winxp^msie^explorer6
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apbottom_sfc_2014re,apbottom_sfc_140321,Bottom1^winnt^msie^explorer7
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apbottom_tu_2014re,apbottom_tu_140321,BottomLeft^winnt^msie^Other
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apbottom_kookje_2014re,apbottom_kookje_140321,Bottom^winnt^msie^Other
0^1410486066^756fb05f54122940^117.111.176.95^apply.uway.com/2014main^OasDefault/apleft_dongduk_2014re,apleft_dongduk_140415,Left3^winnt^msie^explorer7
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apbottom_koreafashion_2014re,apbottom_koreafashion_140321,Bottom2^winnt^msie^Other
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apbottom_ansan_2014re,apbottom_ansan_140514,Bottom3^winnt^msie^Other
0^1410486066^d32b814b54124f30^211.43.129.75^apply.uway.com/2014main^OasDefault/apleft_dankook_2014re,apleft_dankook_140821,Left1^macintosh^safari^Other
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apsky_seoil_2014re,apsky_seoil_140818.swf.html,sky_D^winnt^msie^Other
0^1410486066^756e584253fbc950^117.110.88.66^apply.uway.com/2014main^OasDefault/apsky_bcu_2014re,apsky_bcu_140902.swf.html,sky_E^winnt^msie^Other
0^1410486066^dc752b7b54113ce0^220.117.43.123^apply.uway.com/2014main^OasDefault/apcontents_yonam_2014re,apcontents_yonam_140805,contents_C^winnt^msie^Other
0^1410486066^756fb05f54122940^117.111.176.95^apply.uway.com/2014main^OasDefault/apcontents_shinhan_2014re,apcontents_shinhan_140321,maintop_B^winnt^msie^explorer7
0^1410486066^7a99c0fa541249b0^122.153.192.250^apply.uway.com/2014main^OasDefault/apleft_dongseo_2014re,apleft_dongseo_140616,Left2^winnt^msie^explorer7
0^1410486066^affcf9a05407c350^175.252.202.193^apply.uway.com/2014main^OasDefault/apleft_kookmin_2014re,apleft_kookmin_140415,Left3^winnt^mozilla^mozilla1
0^1410486066^7a99c0fa541249b0^122.153.192.250^apply.uway.com/2014main^OasDefault/apcontents_kopoA_2014re,apcontents_kopoA_140321,contents_A^winnt^msie^explorer7
0^1410486066^dc752b7b54113ce0^220.117.43.123^apply.uway.com/2014main^OasDefault/apcontents_chungwoon_2014re,apcontents_chungwoon_140805,maintop_A^winnt^msie^Other
0^1410486066^affcf9a05407c350^175.252.202.193^apply.uway.com/2014main^OasDefault/apcontents_csangji_2014re,apcontents_csangji_140821,contents_C^winnt^mozilla^mozilla1
0^1410486066^7a99c0fa541249b0^122.153.192.250^apply.uway.com/2014main^OasDefault/apcontents_shinansan_2014re,apcontents_shinansan_140321,contents_D^winnt^msie^explorer7
0^1410486066^7a992d4b54124f00^122.153.45.75^apply.uway.com/2014main^OasDefault/apleft_hansung_2014re,apleft_hansung_140415,Left1^winnt^msie^explorer8
0^1410486066^01ee97c0530ff180^1.238.151.196^apply.uway.com/2014main^OasDefault/apbox_busanbridge_2014re,apbox_busanbridge_140819.swf.html,box_B^winnt^msie^Other
0^1410486066^dc752b7b54113ce0^220.117.43.123^apply.uway.com/2014main^OasDefault/apcontents_tongwon_2014re,apcontents_tongwon_140321,maintop_D^winnt^msie^Other
0^1410486066^7a99c0fa541249b0^122.153.192.250^apply.uway.com/2014main^OasDefault/apcontents_tongwon_2014re,apcontents_tongwon_140321,maintop_D^winnt^msie^explorer7
0^1410486066^d32b814b54124f30^211.43.129.75^apply.uway.com/2014main^OasDefault/apcontents_nsu_2014re,apcontents_nsu_140805,contents_D^macintosh^safari^Other
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apbottom_kookje_2014re,apbottom_kookje_140321,Bottom^winnt^safari^safari3
0^1410486066^01f7bb7f54124b70^1.247.187.127^apply.uway.com/2014main^OasDefault/apbottom_sac_2014re,apbottom_sac_140321,Bottom2^winnt^safari^safari3
0^1410486066^7a992d4b54124f00^122.153.45.75^apply.uway.com/2014main^OasDefault/apcontents_shinansan_2014re,apcontents_shinansan_140321,contents_D^winnt^msie^explorer8
0^1410486066^b450b97154117840^180.80.185.113^apply.uway.com/2014main^OasDefault/apsky_ansan_2014re,apsky_ansan_140327.swf.html,sky_A^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apsky_yu_2014re,apsky_yu_140321.swf.html,sky_G^winnt^msie^Other
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apbox_busanbridge_2014re,apbox_busanbridge_140819.swf.html,box_B^Other^safari^safari3
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apsky_daegu_2014re,apsky_daegu_140321.swf.html,sky_H^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apbottom_gpc_2014re,apbottom_gpc_140321,BottomLeft^winnt^msie^Other
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apbottom_kbatv_2014re,apbottom_kbatv_140321,Bottom^winnt^msie^Other
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apbox_kstcac_2014re,apbox_kstcac_140725.swf.html,box_H^Other^safari^safari3
0^1410486066^0e32bcb654124dd0^14.50.188.182^apply.uway.com/2014main^OasDefault/apcontents_koreait_2014re,apcontents_koreait_140321,maintop_C^winnt^mozilla^mozilla1
0^1410486066^7b6dcfec54124f00^123.109.207.236^apply.uway.com/2014main^OasDefault/apcontents_baewha_2014re,apcontents_baewha_140321,contents_D^winnt^safari^safari3
0^1410486066^affcf9a05407c350^175.252.202.193^apply.uway.com/2014main^OasDefault/apcontents_kiia_2014re,apcontents_kiia_140425,maintop_B^winnt^mozilla^mozilla1
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apRight_B_sangj_2014re,apright_B_sangj_140901.swf.html,Right1^Other^safari^safari3
0^1410486066^dbf8b99554122f30^219.248.185.149^apply.uway.com/2014main^OasDefault/apskyH_seoyeong_2014re,apskyH_seoyeong_140829.swf.html,sky_H^winnt^mozilla^mozilla1
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apbottom_tongwon_2014re,apbottom_tongwon_140321,Bottom1^winnt^msie^Other
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apleft_dankook_2014re,apleft_dankook_140821,Left1^winnt^msie^explorer7
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apcontents_csangji_2014re,apcontents_csangji_140821,contents_C^winnt^msie^explorer7
0^1410486066^affcf9a05407c350^175.252.202.193^apply.uway.com/2014main^OasDefault/apcontents_yeojoo_2014re,apcontents_yeojoo_140911,maintop_D^winnt^mozilla^mozilla1
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apbottom_koreafashion_2014re,apbottom_koreafashion_140321,Bottom2^winnt^msie^Other
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apmainbig_kwangyang_2014re,apmainbig_kwangyang_140822.swf.html,mainbig^Other^safari^safari3
0^1410486066^d3fc685a541246a0^211.252.104.90^apply.uway.com/2014main^OasDefault/apcontents_sehan_2014re,apcontents_sehan_140804,maintop_D^winnt^msie^explorer7
0^1410486066^dc4810ad540e6430^220.72.16.173^apply.uway.com/2014main^OasDefault/apleft_pknu_2014re,apleft_pknu_140611,Left1^winnt^mozilla^mozilla1
0^1410486066^70988f5e540ee810^112.152.143.94^apply.uway.com/2014main^OasDefault/apmoTop_dima_2014re,apmoTop_dima_140801,Top^samsung^safari^safari3
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apbottom_kmu_2014re,apbottom_kmu_140911,Bottom3^winnt^msie^Other
0^1410486066^dc4810ad540e6430^220.72.16.173^apply.uway.com/2014main^OasDefault/apcontents_yeonsung_2014re,apcontents_yeonsung_140610,contents_B^winnt^mozilla^mozilla1
0^1410486066^756fb14d54124f20^117.111.177.77^apply.uway.com/2014main^OasDefault/apsky_seoil_2014re,apsky_seoil_140818.swf.html,sky_D^winnt^msie^Other
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apsky_kimchun_2014re,apsky_kimchun_140321.swf.html,sky_A^Other^safari^safari3
0^1410486066^dc4810ad540e6430^220.72.16.173^apply.uway.com/2014main^OasDefault/apcontents_kiia_2014re,apcontents_kiia_140425,maintop_B^winnt^mozilla^mozilla1
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apmainbox_gtec_2014re,apmainbox_gtec_140327.swf.html,mainbox^winxp^msie^explorer6
0^1410486066^0e371cc554111d60^14.55.28.197^apply.uway.com/2014main^OasDefault/apcontents_tu_2014re,apcontents_tu_140827,contents_A^winnt^mozilla^mozilla1
0^1410486066^0e371cc554111d60^14.55.28.197^apply.uway.com/2014main^OasDefault/apcontents_koreait_2014re,apcontents_koreait_140321,maintop_C^winnt^mozilla^mozilla1
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apsky_ysu_2014re,apsky_ysu_140321.swf.html,sky_G^Other^safari^safari3
0^1410486066^d3723e2154124ec0^211.114.62.33^apply.uway.com/2014main^OasDefault/apspecial_tongwon_2012,apspecial_tongwon_120718,special_B^winnt^mozilla^mozilla1
0^1410486066^d3d774a654115c80^211.215.116.166^apply.uway.com/2014main^OasDefault/apcontents_sunmoon_2014re,apcontents_sunmoon_140321,contents_D^winnt^msie^explorer8
0^1410486066^77d6622053e81d00^119.214.84.138^apply.uway.com/2014main^OasDefault/apsky_hansung_2014re,apsky_hansung_140528.swf.html,sky_I^Other^safari^safari3
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_kopoA_2014re,apcontents_kopoA_140321,contents_A^winnt^safari^safari3
0^1410486066^d3723e2154124ec0^211.114.62.33^apply.uway.com/2014main^OasDefault/apsky_yeonsung_2014re,apsky_yeonsung_140321.swf.html,sky_F^winnt^mozilla^mozilla1
0^1410486066^756fb11e54112cf0^117.111.177.30^apply.uway.com/2014main^OasDefault/apcontents_tu_2014re,apcontents_tu_140827,contents_A^winnt^msie^explorer7
0^1410486066^756fb11e54112cf0^117.111.177.30^apply.uway.com/2014main^OasDefault/apcontents_bu_2014re,apcontents_bu_140805,contents_C^winnt^msie^explorer7
0^1410486066^01e5888b54124f30^1.229.136.139^apply.uway.com/2014main^OasDefault/apleft_kangnam_2014re,apleft_kangnam_140321,Left1^winnt^msie^Other
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apmainbox_yeonsung_2014re,apmainbox_yeonsung_140610.swf.html,mainbox^winnt^msie^explorer7
0^1410486066^01f710da54123e30^1.247.16.218^apply.uway.com/2014main^OasDefault/apleft_konkuk_2014re,apleft_konkuk_140415,Left1^winnt^msie^explorer7
0^1410486066^01e5888b54124f30^1.229.136.139^apply.uway.com/2014main^OasDefault/apcontents_sangji_2014re,apcontents_sangji_140321,contents_B^winnt^msie^Other
0^1410486066^756fb11e54112cf0^117.111.177.30^apply.uway.com/2014main^OasDefault/apcontents_koreait_2014re,apcontents_koreait_140321,maintop_C^winnt^msie^explorer7
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apbox_chungkang_2014re,apbox_chungkang_140324.swf.html,box_E^winnt^msie^explorer7
0^1410486066^01e5888b54124f30^1.229.136.139^apply.uway.com/2014main^OasDefault/apcontents_seoularts_2014re,apcontents_seoularts_140321,contents_D^winnt^msie^Other
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apbox_deachungse_2014re,apbox_deachungse_140827.swf.html,box_F^winnt^msie^explorer7
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apbox_kwcollege_2014re,apbox_kwcollege_140627.swf.html,box_D^winxp^msie^explorer6
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apright_B_jangan_2014re,apright_B_jangan_140911.swf.html,Right2^winnt^msie^explorer7
0^1410486066^0e23210153b1f1c0^14.35.33.1^apply.uway.com/2014main^OasDefault/aptopleft_uhs_2014re,aptopleft_uhs_140911.swf.html,topleft^winnt^msie^mozilla1
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_hywoman_2014re,apcontents_hywoman_140829,contents_B^winnt^safari^safari3
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apbox_airtec_2014re,apbox_airtec_140321.swf.html,box_G^winxp^msie^explorer6
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apskinB_shu_2014re,apskinB_shu_140801,skin_B^winnt^msie^explorer7
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apskyB_kbatv_2014,apskyB_kbatv_140826.swf.html,sky_B^winnt^msie^explorer7
0^1410486066^0e3615225407f500^14.54.21.34^apply.uway.com/2014main^OasDefault/apleft_UNIST_2014re,apleft_UNIST_140616,Left3^winnt^msie^Other
0^1410486066^0e20a35d54124f30^14.32.163.93^apply.uway.com/2014main^OasDefault/apleft_kosin_2014re,apleft_kosin_140616,Left3^winxp^msie^explorer7
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apsky_daegu_2014re,apsky_daegu_140321.swf.html,sky_H^winnt^msie^explorer7
0^1410486066^0e20a35d54124f30^14.32.163.93^apply.uway.com/2014main^OasDefault/apcontents_yonam_2014re,apcontents_yonam_140805,contents_C^winxp^msie^explorer7
0^1410486066^0e20a35d54124f30^14.32.163.93^apply.uway.com/2014main^OasDefault/apcontents_koreait_2014re,apcontents_koreait_140321,maintop_C^winxp^msie^explorer7
0^1410486066^0e20a35d54124f30^14.32.163.93^apply.uway.com/2014main^OasDefault/apcontents_jb_2014re,apcontents_jb_140321,maintop_D^winxp^msie^explorer7
0^1410486066^0e372b9e540f9cf0^14.55.43.158^apply.uway.com/2014main^OasDefault/apleft_incheon_2014re,apleft_incheon_140415,Left2^winxp^msie^explorer6
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_mjc_2014re,apcontents_mjc_140321,contents_C^winnt^safari^safari3
0^1410486066^0e372b9e540f9cf0^14.55.43.158^apply.uway.com/2014main^OasDefault/apcontents_csangji_2014re,apcontents_csangji_140821,contents_C^winxp^msie^explorer6
0^1410486066^d3723e2154124ec0^211.114.62.33^apply.uway.com/2014main^OasDefault/apbottom_yeojoo_2014re,apbottom_yeojoo_140911,Bottom^winnt^mozilla^mozilla1
0^1410486066^0e372b9e540f9cf0^14.55.43.158^apply.uway.com/2014main^OasDefault/apcontents_hyejeon_2014re,apcontents_hyejeon_140321,maintop_A^winxp^msie^explorer6
0^1410486066^79bd8c3054065e50^121.189.140.248^apply.uway.com/2014main^OasDefault/apsky_incheon_2014re,apsky_incheon_140321.swf.html,sky_H^winnt^mozilla^mozilla1
0^1410486066^d3723e2154124ec0^211.114.62.33^apply.uway.com/2014main^OasDefault/apBottom_jeiu_2013,apBottom_jeiu_130628,Bottom2^winnt^mozilla^mozilla1
0^1410486066^0e372b9e540f9cf0^14.55.43.158^apply.uway.com/2014main^OasDefault/apcontents_yeojoo_2014re,apcontents_yeojoo_140911,maintop_D^winxp^msie^explorer6
0^1410486066^0e3615225407f500^14.54.21.34^apply.uway.com/2014main^OasDefault/apcontents_nsu_2014re,apcontents_nsu_140805,contents_D^winnt^msie^Other
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_sunmoon_2014re,apcontents_sunmoon_140321,contents_D^winnt^safari^safari3
0^1410486066^7bd6804a54124ef0^123.214.128.74^apply.uway.com/2014main^OasDefault/apcontents_sangji_2014re,apcontents_sangji_140321,contents_B^winxp^safari^safari3
0^1410486066^0e3623f2541238f0^14.54.35.242^apply.uway.com/2014main^OasDefault/apleft_jeju_2014re,apleft_jeju_140415,Left1^winnt^msie^explorer8
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apbottom_kookje_2014re,apbottom_kookje_140321,Bottom^winnt^msie^explorer7
0^1410486066^0e3615225407f500^14.54.21.34^apply.uway.com/2014main^OasDefault/apcontents_nambu_2014re,apcontents_nambu_140730,maintop_C^winnt^msie^Other
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apspecial_gwnu_2014re,apspecial_gwnu_120823,special_B^winxp^msie^explorer6
0^1410486066^79bd8c3054065e50^121.189.140.248^apply.uway.com/2014main^OasDefault/apsky_anyang_2014re,apsky_anyang_140321.swf.html,Left^winnt^mozilla^mozilla1
0^1410486066^0e3623f2541238f0^14.54.35.242^apply.uway.com/2014main^OasDefault/apcontents_tu_2014re,apcontents_tu_140827,contents_A^winnt^msie^explorer8
n^1410486066^cbfe764d54124f30^203.254.118.77^apply.uway.com/2014main^OasDefault/aptopleft_gangdong_2014re,aptopleft_gangdong_140414.swf.html,topleft^winnt^msie^explorer8
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_chungwoon_2014re,apcontents_chungwoon_140805,maintop_A^winnt^safari^safari3
0^1410486066^3b0a20e3540f9c40^59.10.32.227^apply.uway.com/2014main^OasDefault/apbox_good4u_2014re,apbox_good4u_140808.swf.html,box_C^winnt^mozilla^mozilla1
0^1410486066^0e23210153b1f1c0^14.35.33.1^apply.uway.com/2014main^OasDefault/apsky_bcu_2014re,apsky_bcu_140902.swf.html,sky_E^winnt^msie^mozilla1
0^1410486066^0e3623f2541238f0^14.54.35.242^apply.uway.com/2014main^OasDefault/apcontents_kic_2014re,apcontents_kic_140819,contents_C^winnt^msie^explorer8
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apspecial_dongnam_2014re,apspecial_dongnam_140321,special_A^winxp^msie^explorer6
0^1410486066^72cd175b53b265b0^114.205.23.91^apply.uway.com/2014main^OasDefault/apcontents_motor_2014re,apcontents_motor_140805,maintop_C^winnt^msie^explorer7
0^1410486066^796471ac54124f10^121.100.113.172^apply.uway.com/2014main^OasDefault/apbox_good4u_2014re,apbox_good4u_140808.swf.html,box_C^winxp^msie^explorer8
0^1410486066^01f710da53f18e60^1.247.16.218^apply.uway.com/2014main^OasDefault/apsky_seoil_2014re,apsky_seoil_140818.swf.html,sky_D^winxp^msie^explorer6
0^1410486066^01ee97c0530ff180^1.238.151.196^apply.uway.com/2014main^OasDefault/apbox_suei_2014re,apbox_suei_140321.swf.html,box_H^winnt^msie^Other
0^1410486066^b450b97154117840^180.80.185.113^apply.uway.com/2014main^OasDefault/apsky_seoil_2014re,apsky_seoil_140818.swf.html,sky_D^winnt^msie^Other
0^1410486066^7bd6804a54124ef0^123.214.128.74^apply.uway.com/2014main^OasDefault/apcontents_sehan_2014re,apcontents_sehan_140804,maintop_D^winxp^safari^safari3
0^1410486066^df21ba4b5410ecb0^203.226.208.74^apply.uway.com/2014main^OasDefault/apmoTop_test1_2014re,apmoTop_test1_140725,Top^Other^safari^safari3
0^1410486066^756febc254123330^117.111.235.194^apply.uway.com/2014main^OasDefault/apspecial_tongwon_2012,apspecial_tongwon_120718,special_B^winnt^msie^Other
0^1410486066^3b0a20e3540f9c40^59.10.32.227^apply.uway.com/2014main^OasDefault/apright_A_kmu_2014re,apright_A_kmu_140911.swf.html,Right1^winnt^mozilla^mozilla1
0^1410486066^76d87c89540ea7c0^118.216.124.137^apply.uway.com/2014main^OasDefault/apcontents_kw_2014re,apcontents_kw_140808,maintop_B^winnt^safari^safari3
0^1410486066^756febc254123330^117.111.235.194^apply.uway.com/2014main^OasDefault/apsky_bcu_2014re,apsky_bcu_140902.swf.html,sky_E^winnt^msie^Other
0^1410486066^d2da212753bf2ed0^210.218.33.39^apply.uway.com/2014main^OasDefault/apbottom_sart_2014re,apbottom_sart_140321,Bottom1^winnt^msie^explorer7
0^1410486066^3b1b62b354124f30^59.27.98.179^apply.uway.com/2014main^OasDefault/apsky_ktc_2014re,apsky_ktc_140725.swf.html,sky_B^winnt^msie^explorer7
0^1410486066^3b1b62b354124f30^59.27.98.179^apply.uway.com/2014main^OasDefault/apsky_mokpo_2014re,apsky_mokpo_140827.swf.html,sky_G^winnt^msie^explorer7
0^1410486066^01ee97c0530ff180^1.238.151.196^apply.uway.com/2014main^OasDefault/apmainbig_doowon_2014re,apmainbig_doowon_140821.swf.html,mainbig^winnt^msie^Other
0^1410486066^0e3623f2541238f0^14.54.35.242^apply.uway.com/2014main^OasDefault/apcontents_yeojoo_2014re,apcontents_yeojoo_140911,maintop_D^winnt^msie^explorer8
0^1410486066^796471ac54124f10^121.100.113.172^apply.uway.com/2014main^OasDefault/apbox_asea_2014re,apbox_asea_140903.swf.html,box_F^winxp^msie^explorer8
